ID_USUARIO,NOMBRE,PRIMER_APELLIDO,SEGUNDO_APELLIDO,TELEFONO,CORREO,COMUNA_USER,NOMBRE_INSTITUCION,TIPO_INSTITUCION,TIPO_FORMACION,NOMBRE_TITULO,NOMBRE_HABILIDAD,NOMBRE_IDIOMA,NOM_LOGRO,ID_EXPERIENCIA,NOMBRE_EMPLEO,FECHA_INICIO_EXP,FECHA_TERMINO_EXP,DESCRIPCION,COMUNA_INSTITU,TIPO_EMPLEO_EXP,TIPO_CARGO_EXP,NOM_MODALIDAD,COMPETENCIA_USER,ID_FORMULARIO,FECHA_FORMULARIO,PRETENCION_RENTA,INFO_ADICIONAL,ID_OFERTA,NOM_OFERTA,FECHA_OFERTA,ANHOS_EXPERIENCIA_OFERTA,NOM_CARGO_OFERTA,MODALIDAD_OFERTA,COMUNA_OFERTA,COMPETENCIA_OFERTA
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Liderazgo,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Inglés,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,R,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
24,Rodrigo,Rodriguez,Riquelme,934611234,rodrigor@duocuc.cl,Santiago,Duoc UC,Instituto,Superior completa,Ing. en Telecomunicaciones,Empatía,Sueco,,344,DBA jr,2020-01-03 00:00:00,2023-10-28 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,20,2023-11-12 00:00:00,1200000,,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Trabajo en equipo,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Trabajo en equipo,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Trabajo en equipo,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Trabajo en equipo,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Liderazgo,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Liderazgo,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Liderazgo,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Liderazgo,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Toma de decisiones,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Toma de decisiones,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Toma de decisiones,Inglés,,,,,,,,,,,JavaScript,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
25,José,Ortiz,Medel,986231564,joi.ortiz@duocuc.cl,Independencia,Duoc UC,Instituto,Superior completa,Ing. en Informática,Toma de decisiones,Inglés,,,,,,,,,,,Java,22,2023-11-12 00:00:00,1500000,asdasdasd,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,Shiny,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Adaptabilidad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,Shiny,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,Shiny,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,python,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Creatividad,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,Shiny,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,python
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Empatía,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,sql,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
26,Jordan,Poblete,Martinez,987643215,jor.pobletem@duocuc.cl,Quilicura,Duoc UC,Instituto,Superior completa,Ing. en Informática,Empatía,Inglés,Otro,368,Programador pl sql,2022-07-03 00:00:00,2023-10-31 00:00:00,,Santiago,Jornada completa,Ingeniero Informático,Hibrido,SqlOracle,23,2023-11-12 00:00:00,1500000,asdasd13,438,Ing. Informático,2023-11-10 00:00:00,2,Ingeniero Informático,Hibrido,Santiago,sql
